company_name,company_slug,company_url,review_count,company_type,company_size,company_address,processed
"Robotcom and FA.com Vietnam Co., Ltd",robotcom-and-fa-com-vietnam-co-ltd,https://congty.review/companies/robotcom-and-fa-com-vietnam-co-ltd,6,product,1-50,"Cau Giay, Ha Noi",False
NETCO,netco,https://congty.review/companies/netco,12,outsource,1-50,"39 39b trường sơn, phường 4, quận tân bình, tp.hcm Tan Binh Ho Chi Minh",False
Fastboy Marketing,fastboy-marketing,https://congty.review/companies/fastboy-marketing,8,product,51-150,Trần Hưng Đạo Tan Phu Ho Chi Minh,False
Metro.digital,metro-digital,https://congty.review/companies/metro-digital,2,outsource,11-50,"Sentosa Building, District 1, Ho Chi Minh",False
FintechViet,fintechviet,https://congty.review/companies/fintechviet,5,outsource,11-50,"Tầng 2, Số 20, Ngõ 1, Dịch Vọng Hậu, quận Cầu Giấy, TP. Hà Nội.",False
KM SOFT,km-soft,https://congty.review/companies/km-soft,1,outsource,,,False
CMC Saigon System Integration,cmc-saigon-system-integration,https://congty.review/companies/cmc-saigon-system-integration,10,product,151-300,111 Ngo Gia Tu District 10 Ho Chi Minh,False
Temas,temas,https://congty.review/companies/temas,2,product,1-50,"Ho Chi Minh, Ha Noi",False
Quang Trung Software Development,quang-trung-software-development,https://congty.review/companies/quang-trung-software-development,3,product,1-50,"83 Đường số 1, KDC CityLand, P 7, Q Gò Vấp Go Vap Ho Chi Minh",False
Sen Vàng,sen-vang,https://congty.review/companies/sen-vang,11,product,1-50,Lê Văn Phức District 1 Ho Chi Minh,False
Công Ty Tnhh Tmdv Adfly Việt Nam,cong-ty-tnhh-tmdv-adfly-viet-nam,https://congty.review/companies/cong-ty-tnhh-tmdv-adfly-viet-nam,1,outsource,151-500,"Hồ Chí Minh: Tòa nhà E.town Central, số 11 Đoàn Văn Bơ, Phường 13, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",False
SohaGame,sohagame,https://congty.review/companies/sohagame,6,product,151-300,"Thanh Xuan, Ha Noi",False
Himlam Land,himlam-land,https://congty.review/companies/himlam-land,3,outsource,1-50,District 1 Ho Chi Minh,False
"PIXA STUDIO Co., Ltd",pixa-studio-co-ltd,https://congty.review/companies/pixa-studio-co-ltd,5,outsource,1-50,12 Dang Thai Mai ward 7 Phu Nhuan Ho Chi Minh,False
Tuan Le Construction,tuan-le-construction,https://congty.review/companies/tuan-le-construction,1,product,151-500,"12 Tan Trao Street, Phu My Hung, Tan Phu Ward, District 7, HCMC, Vietnam",False
Luvina Software,luvina-software,https://congty.review/companies/luvina-software,78,product,301-500,106 Hoang Quoc Viet Cau Giay Ha Noi,False
Kaii Soft,kaii-soft,https://congty.review/companies/kaii-soft,2,outsource,,,False
Việt Tinh Anh,viet-tinh-anh,https://congty.review/companies/viet-tinh-anh,9,product,1-50,33 Street D4 District 7 Ho Chi Minh,False
DDC,ddc,https://congty.review/companies/ddc,5,product,301-500,Ho Chi Minh,False
CMC System Integration,cmc-system-integration,https://congty.review/companies/cmc-system-integration,12,product,151-300,Duy Tân Cau Giay Ha Noi,False
Công Ty Cổ Phần Công Nghệ Sinh Học Dược Nanogen,cong-ty-co-phan-cong-nghe-sinh-hoc-duoc-nanogen,https://congty.review/companies/cong-ty-co-phan-cong-nghe-sinh-hoc-duoc-nanogen,3,product,51-150,"Lô E2a-1, E2a-2 Khu Công nghệ cao, phường Long Thạnh Mỹ, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",False
Công Ty Hospitality Marketing Concept Việt Nam,cong-ty-hospitality-marketing-concept-viet-nam,https://congty.review/companies/cong-ty-hospitality-marketing-concept-viet-nam,1,outsource,11-50,"36 Bùi Thị Xuân, P. Bến Nghé, Q.1",False
Doghouse Agency,doghouse-agency,https://congty.review/companies/doghouse-agency,2,product,1-50,"101 Cù Lao, phường 2 Phu Nhuan Ho Chi Minh",False
Lak Solutions,lak-solutions,https://congty.review/companies/lak-solutions,6,outsource,1-50,"District 5, Ho Chi Minh",False
CARE CONNECT VIETNAM,care-connect-vietnam,https://congty.review/companies/care-connect-vietnam,5,product,1-50,"District 1, Ho Chi Minh",False
TSB Vietnam (Total Soft Bank Vietnam),tsb-vietnam-total-soft-bank-vietnam,https://congty.review/companies/tsb-vietnam-total-soft-bank-vietnam,4,product,1-50,132 Ham Nghi District 1 Ho Chi Minh,False
FPT Securities,fpt-securities,https://congty.review/companies/fpt-securities,18,product,301-500,52 Lạc Long Quân Tay Ho Ha Noi,False
Dory Company Limited,dory-company-limited,https://congty.review/companies/dory-company-limited,3,product,1-50,2 Nguyen Khac Vien District 7 Ho Chi Minh,False
Galaxy Play,galaxy-play,https://congty.review/companies/galaxy-play,8,product,151-500,59 Xa Lộ Hà Nội phường Thảo Điền Quận 2,False
Nets Software Technology,nets-software-technology,https://congty.review/companies/nets-software-technology,2,outsource,,,False
BigBom,bigbom,https://congty.review/companies/bigbom,3,product,1-50,137 Lê Quang Định Binh Thanh Ho Chi Minh,False
Công Ty Tnhh Kiến Trúc Phong Thủy Tam Nguyên,cong-ty-tnhh-kien-truc-phong-thuy-tam-nguyen,https://congty.review/companies/cong-ty-tnhh-kien-truc-phong-thuy-tam-nguyen,9,outsource,51-150,"Lô A12/D7, ngõ 66 Khúc Thừa Dụ, Khu đô thị mới, Cầu Giấy, Hà Nội, Việt Nam",False
Tekmedi,tekmedi,https://congty.review/companies/tekmedi,22,product,1-50,"District 2, Ho Chi Minh",False
C-LINK,c-link,https://congty.review/companies/c-link,5,product,1-50,"Dong Da, Ha Noi",False
LAICHI LLC,laichi-llc,https://congty.review/companies/laichi-llc,2,product,1-50,"District 1, Ho Chi Minh",False
Persol Process & Technology Việt Nam,persol-process-technology-viet-nam,https://congty.review/companies/persol-process-technology-viet-nam,28,outsource,301-500,117 Ly Chinh Thang District 3 Ho Chi Minh,False
MATXI CORP,matxi-corp,https://congty.review/companies/matxi-corp,18,product,301-500,"District 1, Ho Chi Minh",False
Hoa Yêu Thương,hoa-yeu-thuong,https://congty.review/companies/hoa-yeu-thuong,198,product,151-300,"District 3, Ho Chi Minh",False
Universal Music Vietnam,universal-music-vietnam,https://congty.review/companies/universal-music-vietnam,2,outsource,11-50,"22-119 E.Town Central, Lầu 22, Số 11, Đường Đoàn Văn Bơ, Phường 12, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",False
Tapbi Technology,tapbi-technology,https://congty.review/companies/tapbi-technology,1,product,1-50,"Cau Giay, Ha Noi",False
Golden Communication Group,golden-communication-group,https://congty.review/companies/golden-communication-group,11,product,151-300,1 Ly Tu Trong District 1 Ho Chi Minh,False
Moveo,moveo,https://congty.review/companies/moveo,6,product,1-50,216 Võ Thị Sáu District 3 Ho Chi Minh,False
Haposoft,haposoft,https://congty.review/companies/haposoft,28,outsource,1-50,23 Nguyễn Đức Cảnh Hoang Mai Ha Noi,False
Green House,green-house,https://congty.review/companies/green-house,13,outsource,1-50,Nam Ky Khoi Nghia District 3 Ho Chi Minh,False
Công Ty Tnhh Cơ Khí Mạnh Quang,cong-ty-tnhh-co-khi-manh-quang,https://congty.review/companies/cong-ty-tnhh-co-khi-manh-quang,23,product,1-10,"924 Kim Giang, xã Thanh Liệt, Huyện Thanh Trì, Hà Nội",False
Izzi Asia,izzi-asia,https://congty.review/companies/izzi-asia,1,product,51-150,"Hai Ba Trung, Ha Noi",False
Neolab Việt Nam,neolab-viet-nam,https://congty.review/companies/neolab-viet-nam,29,product,151-300,344 đường 2-9 Hai Chau Da Nang,False
"GNT VN., LTD",gnt-vn-ltd,https://congty.review/companies/gnt-vn-ltd,33,product,151-300,35 Ton Duc Thang District 1 Ho Chi Minh,False
SCUTI,scuti,https://congty.review/companies/scuti,28,product,1-50,104 Dao Tan Ba Dinh Ha Noi,False
OCG,ocg,https://congty.review/companies/ocg,1,product,1-50,"36 Hoàng Cầu, Ô Chợ Dừa Dong Da Ha Noi",False
SOPET Gas One,sopet-gas-one,https://congty.review/companies/sopet-gas-one,1,product,11-50,"Lầu 8. P.810, Tòa nhà Paragon, 03 Nguyễn Lương Bằng, P.Tân Phú, Q.7 TPHCM",False
30Shine,30shine,https://congty.review/companies/30shine,18,product,1-50,82 Tran Dai Nghia Hai Ba Trung Ha Noi,False
Công Ty TNHH Một Thành Viên Công Nghệ Tin Học Viễn Sơn,cong-ty-tnhh-mot-thanh-vien-cong-nghe-tin-hoc-vien-son,https://congty.review/companies/cong-ty-tnhh-mot-thanh-vien-cong-nghe-tin-hoc-vien-son,3,outsource,151-500,"162B Bùi Thị Xuân, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh",False
Social Bella Vietnam,social-bella-vietnam,https://congty.review/companies/social-bella-vietnam,22,product,51-150,"District 10, Ho Chi Minh",False
META Vision,meta-vision,https://congty.review/companies/meta-vision,10,product,1-50,"Nam Tu Liem, Ha Noi",False
Thao Chuong Company,thao-chuong-company,https://congty.review/companies/thao-chuong-company,3,product,1-50,02 Hồng Hà Tan Binh Ho Chi Minh,False
Dr.JOY,dr-joy,https://congty.review/companies/dr-joy,38,product,1-50,"Cau Giay, Ha Noi",False
Công Ty CP Đầu Tư Và Công Nghệ OSB,cong-ty-cp-dau-tu-va-cong-nghe-osb,https://congty.review/companies/cong-ty-cp-dau-tu-va-cong-nghe-osb,6,product,1-50,8 Tôn Thất Thuyết Cau Giay Ha Noi,False
JOTON Paints,joton-paints,https://congty.review/companies/joton-paints,2,product,1-50,Lê Văn Sỹ Phu Nhuan Ho Chi Minh,False
WBC Việt Nam,wbc-viet-nam,https://congty.review/companies/wbc-viet-nam,2,outsource,1-50,"Nam Tu Liem, Ha Noi",False
FREIGHTEK,freightek,https://congty.review/companies/freightek,2,product,1-50,"District 4, Ho Chi Minh",False
Hanel Software Solutions,hanel-software-solutions,https://congty.review/companies/hanel-software-solutions,5,product,51-150,"Hanel HighTechology Centrel, Co Linh street Long Bien Ha Noi",False
Golden Gate Group HCM,golden-gate-group-hcm,https://congty.review/companies/golden-gate-group-hcm,4,product,301-500,31 Truong Son Tan Binh Ho Chi Minh,False
Yuanta Securities,yuanta-securities,https://congty.review/companies/yuanta-securities,4,product,51-150,65 Lê Lợi District 1 Ho Chi Minh,False
Tinh Hoa Solutions,tinh-hoa-solutions,https://congty.review/companies/tinh-hoa-solutions,13,product,1-50,"69 D2 Street, Ward 25 Binh Thanh Ho Chi Minh",False
Phòng Khám Quốc Tế Irec Clinic,phong-kham-quoc-te-irec-clinic,https://congty.review/companies/phong-kham-quoc-te-irec-clinic,1,outsource,11-50,"TẦNG 6, SỐ 52 BÀ TRIỆU, HOÀN KIẾM, HÀ NỘI",False
BASF,basf,https://congty.review/companies/basf,1,outsource,51-150,"37 Tôn Đức Thắng, Phường Bến Nghé District 1 Ho Chi Minh",False
Gomi Corporation,gomi-corporation,https://congty.review/companies/gomi-corporation,7,product,1-50,"District 1, Ho Chi Minh",False
BAVE (B-TEK),bave-b-tek,https://congty.review/companies/bave-b-tek,3,product,1-50,78 Duy Tan Cau Giay Ha Noi,False
Bitas,bitas,https://congty.review/companies/bitas,9,product,301-500,"1016 Hương Lộ 2, Binh Trị Đông A, Binh Tan Ho Chi Minh",False
TopERP,toperp,https://congty.review/companies/toperp,8,outsource,,,False
SKYPERRY,skyperry,https://congty.review/companies/skyperry,6,product,1-50,"26 đường số 3, KCX Đô Thành District 3 Ho Chi Minh",False
Ubisoft,ubisoft,https://congty.review/companies/ubisoft,4,product,,Da Nang,False
GEO System Solutions Vietnam,geo-system-solutions-vietnam,https://congty.review/companies/geo-system-solutions-vietnam,3,product,1-50,"District 1, Ho Chi Minh",False
EyeClick,eyeclick,https://congty.review/companies/eyeclick,3,product,1-50,"628 Toong Oxygen - 628C Hanoi Highway, An Phú District 2 Ho Chi Minh",False
PYCOGROUP,pycogroup,https://congty.review/companies/pycogroup,74,outsource,301-500,364 Cong Hoa Tan Binh Ho Chi Minh,False
Thời Trang Mando,thoi-trang-mando,https://congty.review/companies/thoi-trang-mando,2,product,51-150,Ngõ 18 Phạm Hùng Cầu Giấy Hà Nội,False
ReactPlus,reactplus,https://congty.review/companies/reactplus,40,product,1-50,"Nam Tu Liem, Ha Noi",False
CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ THƯƠNG MẠI SATORI,cong-ty-co-phan-dau-tu-va-thuong-mai-satori,https://congty.review/companies/cong-ty-co-phan-dau-tu-va-thuong-mai-satori,1,product,301-500,District 8 Ho Chi Minh,False
IVC (ISB Vietnam),ivc-isb-vietnam,https://congty.review/companies/ivc-isb-vietnam,20,outsource,151-300,"Tan Binh, Ho Chi Minh",False
Akzonobel,akzonobel,https://congty.review/companies/akzonobel,2,product,151-500,"Vincom, 72 Lê Thánh Tôn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000",False
Blueskytechco,blueskytechco,https://congty.review/companies/blueskytechco,1,product,51-150,"Nam Tu Liem, Ha Noi",False
Nội Thất Cơ Bản (adp Architects),noi-that-co-ban-adp-architects,https://congty.review/companies/noi-that-co-ban-adp-architects,8,outsource,151-500,"56 Thủ Khoa Huân, P. Bến Thành, Quận 1, Tp. HCM",False
Công Ty TNHH Rian Soft,cong-ty-tnhh-rian-soft,https://congty.review/companies/cong-ty-tnhh-rian-soft,14,product,1-50,"Binh Thanh, Ho Chi Minh",False
Ecotek,ecotek,https://congty.review/companies/ecotek,3,outsource,,,False
Tập Đoàn Danh Khôi,ta%CC%A3p-doa%CC%80n-danh-khoi,https://congty.review/companies/ta%CC%A3p-doa%CC%80n-danh-khoi,8,outsource,,,False
CÔNG TY CỔ PHẦN CÔNG NGHỆ TK 25,cong-ty-co-phan-cong-nghe-tk-25,https://congty.review/companies/cong-ty-co-phan-cong-nghe-tk-25,2,product,1-50,Ho Chi Minh,False
Aspire,aspire,https://congty.review/companies/aspire,16,product,51-150,"Others, Ho Chi Minh",False
GCO,gco,https://congty.review/companies/gco,110,product,51-150,315 Truong Chinh Thanh Xuan Ha Noi,False
Unilever,unilever,https://congty.review/companies/unilever,14,product,,"District 7, Ho Chi Minh",False
Novobi,novobi,https://congty.review/companies/novobi,2,outsource,1-50,"District 10, Ho Chi Minh",False
Propman Capital Corp,propman-capital-corp,https://congty.review/companies/propman-capital-corp,46,outsource,11-50,"Toong Coworking Space, Tầng 3, The Vista, 628C Xa lộ Hà Nội, Quận 2, Thành phố Hồ Chí Minh 700000, Việt Nam",False
NewIT Inc.,newit-inc,https://congty.review/companies/newit-inc,1,outsource,1-50,"Ho Chi Minh, Ha Noi",False
VTVcab,vtvcab,https://congty.review/companies/vtvcab,14,product,1-50,844 La Thành Ba Dinh Ha Noi,False
IMIP Technology And Solution Consultancy,imip-technology-and-solution-consultancy,https://congty.review/companies/imip-technology-and-solution-consultancy,7,outsource,51-150,Duy Tan Cau Giay Ha Noi,False
Citynow,citynow,https://congty.review/companies/citynow,49,outsource,1-50,298 Ba Tháng Hai Street District 10 Ho Chi Minh,False
AR Group,ar-group,https://congty.review/companies/ar-group,7,product,301-500,Nguyễn Sơn Hà District 3 Ho Chi Minh,False
Datawings Vietnam,datawings-vietnam,https://congty.review/companies/datawings-vietnam,1,product,1-50,61 Vo Van Tan District 3 Ho Chi Minh,False
Sylvan Learning Việt Nam,sylvan-learning-viet-nam,https://congty.review/companies/sylvan-learning-viet-nam,4,outsource,,,False
Mega Market,mega-market,https://congty.review/companies/mega-market,7,product,301-500,District 2 Ho Chi Minh,False
"Ace Antenna Co., Ltd",ace-antenna-co-ltd,https://congty.review/companies/ace-antenna-co-ltd,6,product,301-500,31 Opening Soon Cau Giay Ha Noi,False
Bim Hà Nội,bim-ha-noi,https://congty.review/companies/bim-ha-noi,1,outsource,1-10,"52 Chùa Hà, Cầu Giấy, Hà Nội",False
Việt Mỹ Cosmetics,viet-my-cosmetics,https://congty.review/companies/viet-my-cosmetics,3,product,51-150,"Go Vap, Ho Chi Minh",False
PowerGate Software,powergate-software,https://congty.review/companies/powergate-software,64,outsource,51-150,1 Trung Hoa Cau Giay Ha Noi,False
VUS,vus,https://congty.review/companies/vus,77,product,301-500,189 Nguyễn Thị Minh Khai District 1 Ho Chi Minh,False
Rikai Technology,rikai-technology,https://congty.review/companies/rikai-technology,9,product,1-50,27 A Hoàng Việt Tan Binh Ho Chi Minh,False
Viettel Solutions,viettel-solutions,https://congty.review/companies/viettel-solutions,2,outsource,,"285 Cách Mạng Tháng Tám, Phường 12, Quận 10, TPHCM",False
Sacombank,sacombank,https://congty.review/companies/sacombank,16,product,,Nam Ky Khoi Nghia District 3 Ho Chi Minh,False
GENETICA® VietNam,genetica%C2%AE-vietnam,https://congty.review/companies/genetica%C2%AE-vietnam,11,product,1-50,"Ho Chi Minh, Ho Chi Minh, Ha Noi",False
Ninja Van Vietnam,ninja-van-vietnam,https://congty.review/companies/ninja-van-vietnam,9,product,,"Ho Chi Minh, Ho Chi Minh",False
Kyanon Digital,kyanon-digital,https://congty.review/companies/kyanon-digital,51,outsource,51-150,294 Trường Sa Phu Nhuan Ho Chi Minh,False
FunTap,funtap,https://congty.review/companies/funtap,55,product,51-150,18 To Huu Nam Tu Liem Ha Noi,False
Anh Ngữ Quốc Tế Bắc Mỹ - NIS Edu,anh-ngu-quoc-te-bac-my-nis-edu,https://congty.review/companies/anh-ngu-quoc-te-bac-my-nis-edu,42,outsource,51-150,"60B Hòa Bình, Quận 11, TPHCM",False
Công Ty Cổ Phần Cohota,cong-ty-co-phan-cohota,https://congty.review/companies/cong-ty-co-phan-cohota,10,outsource,1-10,"Khu Công nghệ Phần mềm ĐHQG - HCM, đường nội bộ ĐHQG - HCM, Khu Phố 6, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",False
MCredit,mcredit,https://congty.review/companies/mcredit,31,product,,54 Nguyen Chi Thanh Dong Da Ha Noi,False
LIFESUP Việt Nam,lifesup-viet-nam,https://congty.review/companies/lifesup-viet-nam,33,product,1-50,"Cau Giay, Ha Noi",False
Kasatria,kasatria,https://congty.review/companies/kasatria,3,product,1-50,"District 1, Ho Chi Minh",False
"Olympus Vietnam Co., Ltd",olympus-vietnam-co-ltd,https://congty.review/companies/olympus-vietnam-co-ltd,2,product,,86 Tan Da District 5 Ho Chi Minh,False
INSO,inso,https://congty.review/companies/inso,1,product,51-150,"Hai Ba Trung, Ha Noi",False
Platfox LLC,platfox-llc,https://congty.review/companies/platfox-llc,1,product,1-50,Others,False
Công Ty Cổ Phần Phát Triển Công Nghiệp BW Industrial,cong-ty-co-phan-phat-trien-cong-nghiep-bw-industrial,https://congty.review/companies/cong-ty-co-phan-phat-trien-cong-nghiep-bw-industrial,4,outsource,151-500,"Tầng 17 Becamex Tower, Số 230 Đại lộ Bình Dương, Phường Phú Hòa, Thành phố Thủ Dầu Một, Tỉnh Bình Dương, Việt Nam.",False
Xtel,xtel,https://congty.review/companies/xtel,10,product,1-50,92 Tran Thai Tong Cau Giay Ha Noi,False
Công Ty Tnhh Công Nghệ Việt 24h,cong-ty-tnhh-cong-nghe-viet-24h,https://congty.review/companies/cong-ty-tnhh-cong-nghe-viet-24h,6,outsource,1-10,"702/62 Điện Biên Phủ, Phường 10, Quận 10, TP Hồ Chí Minh.",False
CYFEER,cyfeer,https://congty.review/companies/cyfeer,6,product,1-50,"Ha Noi, Ho Chi Minh",False
